,correct word,misspelled word,total edit distance,number of words with error,close change,changes,none word
122,از هرگونه,اض حرگونح,3.0,,True,0.0,True
123,از هرگونه,اض هرگونح,2.0,,True,0.0,True
124,از هرگونه,از حرگونح,2.0,,True,0.0,True
125,از هرگونه,اظ هرگونه,1.0,,True,0.0,True
126,از هرگونه,اذ حرگونه,2.0,,True,0.0,True
127,از هرگونه,از هرگونح,1.0,,True,0.0,True
128,از هرگونه,از حرگونه,1.0,,True,0.0,True
129,از هرگونه,اذ حرگونح,3.0,,True,0.0,True
130,از هرگونه,اظ حرگونه,2.0,,True,0.0,True
131,از هرگونه,اض حرگونه,2.0,,True,0.0,True
132,از هرگونه,اظ حرگونح,3.0,,True,0.0,True
133,از هرگونه,اذ هرگونح,2.0,,True,0.0,True
134,واقعیت را,واقعیط را,1.0,,True,0.0,True
135,واقعیت را,واقعیط را,1.0,,True,0.0,True
136,واقعیت را,واغعیت را,1.0,,True,0.0,True
137,واقعیت را,واغعیط را,2.0,,True,0.0,True
138,ادامه داشت,ادامه داشط,1.0,,True,0.0,True
139,ادامه داشت,ادامح داشط,2.0,,True,0.0,True
140,ادامه داشت,ادامه داشط,1.0,,True,0.0,True
141,ادامه داشت,ادامح داشت,1.0,,True,0.0,True
142,و مقابله,و مقابلح,1.0,,True,0.0,True
143,و مقابله,و مغابله,1.0,,True,0.0,True
144,و مقابله,و مغابلح,2.0,,True,0.0,True
145,و مقابله,و مقابلح,1.0,,True,0.0,True
146,کار دولت,کار دولط,1.0,,True,0.0,True
147,و گفتند,و گفطند,1.0,,True,0.0,True
148,است آن,اسط آن,1.0,,True,0.0,True
149,است آن,اسط آن,1.0,,True,0.0,True
150,است آن,اثط آن,2.0,,True,0.0,True
151,است آن,اصت آن,1.0,,True,0.0,False
152,است آن,اصط آن,2.0,,True,0.0,True
153,است آن,اثت آن,1.0,,True,0.0,True
154,صورت گیرد,ثورت گیرد,1.0,,True,0.0,True
155,صورت گیرد,سورت گیرد,1.0,,True,0.0,False
156,صورت گیرد,صورط گیرد,1.0,,True,0.0,True
157,صورت گیرد,سورط گیرد,2.0,,True,0.0,True
158,صورت گیرد,ثورت گیرد,1.0,,True,0.0,True
159,صورت گیرد,ثورط گیرد,2.0,,True,0.0,True
160,صورت گیرد,سورت گیرد,1.0,,True,0.0,False
161,با تامین,با طامین,1.0,,True,0.0,True
162,تهیه و,تحیه و,1.0,,True,0.0,False
163,تهیه و,تحیح و,2.0,,True,0.0,True
164,تهیه و,تهیح و,1.0,,True,0.0,True
165,تهیه و,تحیه و,1.0,,True,0.0,False
166,تهیه و,طهیه و,1.0,,True,0.0,True
167,تهیه و,طحیح و,3.0,,True,0.0,True
168,تهیه و,تحیح و,2.0,,True,0.0,True
169,تهیه و,تحیه و,1.0,,True,0.0,False
170,تهیه و,طحیه و,2.0,,True,0.0,True
171,تهیه و,تهیح و,1.0,,True,0.0,True
172,تهیه و,طهیح و,2.0,,True,0.0,True
173,ورزش در,ورضش در,1.0,,True,0.0,True
174,ورزش در,ورظش در,1.0,,True,0.0,True
175,ورزش در,ورذش در,1.0,,True,0.0,True
176,یک مجموعه,یک مجموعح,1.0,,True,0.0,True
177,که چه,که چح,1.0,,True,0.0,True
178,که چه,کح چه,1.0,,True,0.0,True
179,که چه,که چح,1.0,,True,0.0,True
180,که چه,کح چح,2.0,,True,0.0,True
181,کاری از,کاری اض,1.0,,True,0.0,True
182,کاری از,کاری اذ,1.0,,True,0.0,False
183,کاری از,کاری اظ,1.0,,True,0.0,True
184,تولید است,تولید اثت,1.0,,True,0.0,True
185,تولید است,تولید اصت,1.0,,True,0.0,False
186,تولید است,تولید اصت,1.0,,True,0.0,False
187,تولید است,تولید اثت,1.0,,True,0.0,True
188,تولید است,تولید اثط,2.0,,True,0.0,True
189,تولید است,تولید اصط,2.0,,True,0.0,True
190,تولید است,تولید اسط,1.0,,True,0.0,True
191,تولید است,تولید اصت,1.0,,True,0.0,False
192,تولید است,طولید اصت,2.0,,True,0.0,True
193,تولید است,تولید اثت,1.0,,True,0.0,True
194,تولید است,تولید اثط,2.0,,True,0.0,True
195,تولید است,تولید اصط,2.0,,True,0.0,True
196,تولید است,تولید اسط,1.0,,True,0.0,True
197,تولید است,طولید اثط,3.0,,True,0.0,True
198,تولید است,طولید است,1.0,,True,0.0,True
199,تولید است,طولید اسط,2.0,,True,0.0,True
200,تولید است,طولید اثت,2.0,,True,0.0,True
201,تولید است,طولید اصط,3.0,,True,0.0,True
202,اجازه نمی‌دهد,اجاظه نمی‌دهد,1.0,,True,0.0,True
203,اجازه نمی‌دهد,اجاذه نمی‌دهد,1.0,,True,0.0,True
204,اجازه نمی‌دهد,اجاضه نمی‌دهد,1.0,,True,0.0,True
205,اجازه نمی‌دهد,اجاذه نمی‌دهد,1.0,,True,0.0,True
206,اجازه نمی‌دهد,اجازه نمی‌دحد,1.0,,True,0.0,True
207,اجازه نمی‌دهد,اجاضه نمی‌دهد,1.0,,True,0.0,True
208,اجازه نمی‌دهد,اجاظه نمی‌دهد,1.0,,True,0.0,True
209,اجازه نمی‌دهد,اجاضه نمی‌دحد,2.0,,True,0.0,True
210,اجازه نمی‌دهد,اجاظه نمی‌دحد,2.0,,True,0.0,True
211,اجازه نمی‌دهد,اجاذه نمی‌دحد,2.0,,True,0.0,True
212,اجازه نمی‌دهد,اجاذه نمی‌دهد,1.0,,True,0.0,True
213,اجازه نمی‌دهد,اجاذح نمی‌دهد,2.0,,True,0.0,True
214,اجازه نمی‌دهد,اجاظح نمی‌دحد,3.0,,True,0.0,True
215,اجازه نمی‌دهد,اجاظه نمی‌دهد,1.0,,True,0.0,True
216,اجازه نمی‌دهد,اجاذه نمی‌دحد,2.0,,True,0.0,True
217,اجازه نمی‌دهد,اجاضح نمی‌دحد,3.0,,True,0.0,True
218,اجازه نمی‌دهد,اجازح نمی‌دهد,1.0,,True,0.0,True
219,اجازه نمی‌دهد,اجاذح نمی‌دحد,3.0,,True,0.0,True
220,اجازه نمی‌دهد,اجاضح نمی‌دهد,2.0,,True,0.0,True
221,اجازه نمی‌دهد,اجازه نمی‌دحد,1.0,,True,0.0,True
222,اجازه نمی‌دهد,اجاضه نمی‌دهد,1.0,,True,0.0,True
223,اجازه نمی‌دهد,اجاضه نمی‌دحد,2.0,,True,0.0,True
224,اجازه نمی‌دهد,اجاظه نمی‌دحد,2.0,,True,0.0,True
225,اجازه نمی‌دهد,اجاظح نمی‌دهد,2.0,,True,0.0,True
226,اجازه نمی‌دهد,اجازح نمی‌دحد,2.0,,True,0.0,True
227,همین موضوع,همین موذوع,1.0,,True,0.0,True
228,همین موضوع,همین موزوع,1.0,,True,0.0,True
229,همین موضوع,همین موظوع,1.0,,True,0.0,True
230,همین موضوع,همین موذوع,1.0,,True,0.0,True
231,همین موضوع,حمین موظوع,2.0,,True,0.0,True
232,همین موضوع,حمین موذوع,2.0,,True,0.0,True
233,همین موضوع,همین موزوع,1.0,,True,0.0,True
234,همین موضوع,همین موظوع,1.0,,True,0.0,True
235,همین موضوع,حمین موضوع,1.0,,True,0.0,True
236,همین موضوع,حمین موزوع,2.0,,True,0.0,True
237,در دهه,در دحه,1.0,,True,0.0,True
238,در دهه,در دحه,1.0,,True,0.0,True
239,در دهه,در دحح,2.0,,True,0.0,True
240,در دهه,در دهح,1.0,,True,0.0,True
241,با همان,با حمان,1.0,,True,0.0,True
242,زندگی خود,ضندگی خود,1.0,,True,0.0,True
243,زندگی خود,ظندگی خود,1.0,,True,0.0,True
244,زندگی خود,ذندگی خود,1.0,,True,0.0,True
245,اساسی و,اساصی و,1.0,,True,0.0,True
246,اساسی و,اساثی و,1.0,,True,0.0,True
247,اساسی و,اصاثی و,2.0,,True,0.0,True
248,اساسی و,اثاثی و,2.0,,True,0.0,True
249,اساسی و,اصاسی و,1.0,,True,0.0,True
250,اساسی و,اساصی و,1.0,,True,0.0,True
251,اساسی و,اثاصی و,2.0,,True,0.0,True
252,اساسی و,اصاصی و,2.0,,True,0.0,True
253,اساسی و,اثاسی و,1.0,,True,0.0,True
254,اساسی و,اساثی و,1.0,,True,0.0,True
255,این مسایل,این مصایل,1.0,,True,0.0,False
256,این مسایل,این مثایل,1.0,,True,0.0,True
257,نیست زیرا,نیسط زیرا,1.0,,True,0.0,True
258,نیست زیرا,نیصت ظیرا,2.0,,True,0.0,True
259,نیست زیرا,نیثت ذیرا,2.0,,True,0.0,True
260,نیست زیرا,نیصت ضیرا,2.0,,True,0.0,True
261,نیست زیرا,نیصت ذیرا,2.0,,True,0.0,True
262,نیست زیرا,نیصت زیرا,1.0,,True,0.0,True
263,نیست زیرا,نیثت زیرا,1.0,,True,0.0,True
264,نیست زیرا,نیست ضیرا,1.0,,True,0.0,True
265,نیست زیرا,نیست ذیرا,1.0,,True,0.0,True
266,نیست زیرا,نیست ظیرا,1.0,,True,0.0,True
267,نیست زیرا,نیثت ضیرا,2.0,,True,0.0,True
268,نیست زیرا,نیثت ظیرا,2.0,,True,0.0,True
269,نیست زیرا,نیصت ظیرا,2.0,,True,0.0,True
270,نیست زیرا,نیثط ضیرا,3.0,,True,0.0,True
271,نیست زیرا,نیصط ذیرا,3.0,,True,0.0,True
272,نیست زیرا,نیست ظیرا,1.0,,True,0.0,True
273,نیست زیرا,نیثط زیرا,2.0,,True,0.0,True
274,نیست زیرا,نیصت ذیرا,2.0,,True,0.0,True
275,نیست زیرا,نیصط ظیرا,3.0,,True,0.0,True
276,نیست زیرا,نیست ذیرا,1.0,,True,0.0,True
277,نیست زیرا,نیثت ذیرا,2.0,,True,0.0,True
278,نیست زیرا,نیثط ذیرا,3.0,,True,0.0,True
279,نیست زیرا,نیصت ضیرا,2.0,,True,0.0,True
280,نیست زیرا,نیثت ظیرا,2.0,,True,0.0,True
281,نیست زیرا,نیسط ضیرا,2.0,,True,0.0,True
282,نیست زیرا,نیصت زیرا,1.0,,True,0.0,True
283,نیست زیرا,نیثت زیرا,1.0,,True,0.0,True
284,نیست زیرا,نیسط زیرا,1.0,,True,0.0,True
285,نیست زیرا,نیسط ذیرا,2.0,,True,0.0,True
286,نیست زیرا,نیصط زیرا,2.0,,True,0.0,True
287,نیست زیرا,نیصط ضیرا,3.0,,True,0.0,True
288,نیست زیرا,نیست ضیرا,1.0,,True,0.0,True
289,نیست زیرا,نیثت ضیرا,2.0,,True,0.0,True
290,نیست زیرا,نیثط ظیرا,3.0,,True,0.0,True
291,نیست زیرا,نیسط ظیرا,2.0,,True,0.0,True
292,و تحریم‌های,و تهریم‌های,1.0,,True,0.0,True
293,و تحریم‌های,و طهریم‌های,2.0,,True,0.0,True
294,و تحریم‌های,و تهریم‌های,1.0,,True,0.0,True
295,و تحریم‌های,و طحریم‌های,1.0,,True,0.0,True
296,و تحریم‌های,و تحریم‌حای,1.0,,True,0.0,True
297,و تحریم‌های,و طحریم‌حای,2.0,,True,0.0,True
298,و تحریم‌های,و تهریم‌های,1.0,,True,0.0,True
299,و تحریم‌های,و طهریم‌حای,3.0,,True,0.0,True
300,و تحریم‌های,و طحریم‌های,1.0,,True,0.0,True
301,و تحریم‌های,و طهریم‌های,2.0,,True,0.0,True
302,و تحریم‌های,و تهریم‌حای,2.0,,True,0.0,True
303,دریایی ارتش,دریایی ارطش,1.0,,True,0.0,True
304,کرونا به,کرونا بح,1.0,,True,0.0,True
305,هر کشور,حر کشور,1.0,,True,0.0,False
306,و پیامدهای,و پیامدحای,1.0,,True,0.0,True
307,رهایی از,رحایی از,1.0,,True,0.0,True
308,رهایی از,رحایی از,1.0,,True,0.0,True
309,رهایی از,رحایی اذ,2.0,,True,0.0,True
310,رهایی از,رهایی اظ,1.0,,True,0.0,True
311,رهایی از,رهایی اذ,1.0,,True,0.0,False
312,رهایی از,رهایی اض,1.0,,True,0.0,True
313,رهایی از,رحایی اض,2.0,,True,0.0,True
314,رهایی از,رحایی اظ,2.0,,True,0.0,True
315,علیه ملت,علیح ملت,1.0,,True,0.0,True
316,علیه ملت,علیح ملط,2.0,,True,0.0,True
317,علیه ملت,علیح ملت,1.0,,True,0.0,True
318,علیه ملت,علیه ملط,1.0,,True,0.0,True
319,از امکانات,اظ امکانات,1.0,,True,0.0,True
320,از امکانات,اذ امکانات,1.0,,True,0.0,False
321,از امکانات,اض امکانات,1.0,,True,0.0,True
322,از امکانات,اذ امکانات,1.0,,True,0.0,False
323,از امکانات,اض امکاناط,2.0,,True,0.0,True
324,از امکانات,از امکاناط,1.0,,True,0.0,True
325,از امکانات,اظ امکانات,1.0,,True,0.0,True
326,از امکانات,اظ امکاناط,2.0,,True,0.0,True
327,از امکانات,اض امکانات,1.0,,True,0.0,True
328,از امکانات,اذ امکاناط,2.0,,True,0.0,True
329,تامین مسکن,تامین مثکن,1.0,,True,0.0,True
330,تامین مسکن,تامین مصکن,1.0,,True,0.0,True
331,تامین مسکن,طامین مصکن,2.0,,True,0.0,True
332,تامین مسکن,طامین مسکن,1.0,,True,0.0,True
333,تامین مسکن,تامین مثکن,1.0,,True,0.0,True
334,تامین مسکن,تامین مصکن,1.0,,True,0.0,True
335,تامین مسکن,طامین مثکن,2.0,,True,0.0,True
336,اختلال در,اخطلال در,1.0,,True,0.0,True
337,پرسپولیس و,پرسپولیث و,1.0,,True,0.0,True
338,پرسپولیس و,پرسپولیص و,1.0,,True,0.0,True
339,پرسپولیس و,پرثپولیث و,2.0,,True,0.0,True
340,پرسپولیس و,پرصپولیص و,2.0,,True,0.0,True
341,پرسپولیس و,پرصپولیث و,2.0,,True,0.0,True
342,پرسپولیس و,پرسپولیص و,1.0,,True,0.0,True
343,پرسپولیس و,پرسپولیث و,1.0,,True,0.0,True
344,پرسپولیس و,پرثپولیس و,1.0,,True,0.0,True
345,پرسپولیس و,پرصپولیس و,1.0,,True,0.0,True
346,پرسپولیس و,پرثپولیص و,2.0,,True,0.0,True
347,ارایه شد,ارایح شد,1.0,,True,0.0,True
348,گزارش داده,گذارش داده,1.0,,True,0.0,False
349,گزارش داده,گضارش داده,1.0,,True,0.0,True
350,گزارش داده,گظارش داده,1.0,,True,0.0,True
351,گزارش داده,گذارش داده,1.0,,True,0.0,False
352,گزارش داده,گظارش دادح,2.0,,True,0.0,True
353,گزارش داده,گظارش داده,1.0,,True,0.0,True
354,گزارش داده,گضارش دادح,2.0,,True,0.0,True
355,گزارش داده,گذارش دادح,2.0,,True,0.0,True
356,گزارش داده,گضارش داده,1.0,,True,0.0,True
357,گزارش داده,گزارش دادح,1.0,,True,0.0,True
358,اقدامی که,اغدامی که,1.0,,True,0.0,True
359,اقدامی که,اغدامی که,1.0,,True,0.0,True
360,اقدامی که,اغدامی کح,2.0,,True,0.0,True
361,اقدامی که,اقدامی کح,1.0,,True,0.0,True
362,روی نیمکت,روی نیمکط,1.0,,True,0.0,True
363,در قوه,در غوه,1.0,,True,0.0,True
364,در قوه,در قوح,1.0,,True,0.0,True
365,در قوه,در غوح,2.0,,True,0.0,True
366,در قوه,در غوه,1.0,,True,0.0,True
367,در نزدیکی,در نذدیکی,1.0,,True,0.0,True
368,در نزدیکی,در نضدیکی,1.0,,True,0.0,True
369,در نزدیکی,در نظدیکی,1.0,,True,0.0,True
370,انجام خواهد,انجام خواحد,1.0,,True,0.0,True
371,که سال‌هاست,که ثال‌هاست,1.0,,True,0.0,True
372,که سال‌هاست,که صال‌هاست,1.0,,True,0.0,True
373,که سال‌هاست,که ثال‌هاست,1.0,,True,0.0,True
374,که سال‌هاست,که سال‌حاست,1.0,,True,0.0,True
375,که سال‌هاست,که ثال‌حاست,2.0,,True,0.0,True
376,که سال‌هاست,که صال‌حاست,2.0,,True,0.0,True
377,که سال‌هاست,که صال‌هاست,1.0,,True,0.0,True
378,که سال‌هاست,که سال‌حاست,1.0,,True,0.0,True
379,که سال‌هاست,کح سال‌حاصت,3.0,,True,0.0,True
380,که سال‌هاست,کح سال‌هاثت,2.0,,True,0.0,True
381,که سال‌هاست,کح سال‌حاثت,3.0,,True,0.0,True
382,که سال‌هاست,که سال‌حاثت,2.0,,True,0.0,True
383,که سال‌هاست,کح سال‌حاست,2.0,,True,0.0,True
384,که سال‌هاست,که سال‌حاصت,2.0,,True,0.0,True
385,که سال‌هاست,کح سال‌هاصت,2.0,,True,0.0,True
386,که سال‌هاست,که سال‌هاصت,1.0,,True,0.0,True
387,که سال‌هاست,کح سال‌هاست,1.0,,True,0.0,True
388,که سال‌هاست,که سال‌هاثت,1.0,,True,0.0,True
389,که سال‌هاست,که ثال‌هاست,1.0,,True,0.0,True
390,که سال‌هاست,که سال‌حاست,1.0,,True,0.0,True
391,که سال‌هاست,که صال‌هاصت,2.0,,True,0.0,True
392,که سال‌هاست,که صال‌حاثت,3.0,,True,0.0,True
393,که سال‌هاست,که صال‌حاصت,3.0,,True,0.0,True
394,که سال‌هاست,که ثال‌هاثت,2.0,,True,0.0,True
395,که سال‌هاست,که سال‌هاصت,1.0,,True,0.0,True
396,که سال‌هاست,که صال‌هاثط,3.0,,True,0.0,True
397,که سال‌هاست,که ثال‌حاثط,4.0,,True,0.0,True
398,که سال‌هاست,که سال‌هاثط,2.0,,True,0.0,True
399,که سال‌هاست,که ثال‌هاصت,2.0,,True,0.0,True
400,که سال‌هاست,که سال‌حاثت,2.0,,True,0.0,True
401,که سال‌هاست,که سال‌هاسط,1.0,,True,0.0,True
402,که سال‌هاست,که ثال‌حاسط,3.0,,True,0.0,True
403,که سال‌هاست,که سال‌هاصط,2.0,,True,0.0,True
404,که سال‌هاست,که ثال‌هاسط,2.0,,True,0.0,True
405,که سال‌هاست,که ثال‌حاصت,3.0,,True,0.0,True
406,که سال‌هاست,که صال‌حاثط,4.0,,True,0.0,True
407,که سال‌هاست,که ثال‌حاثت,3.0,,True,0.0,True
408,که سال‌هاست,که سال‌حاصط,3.0,,True,0.0,True
409,که سال‌هاست,که صال‌هاصط,3.0,,True,0.0,True
410,که سال‌هاست,که صال‌حاست,2.0,,True,0.0,True
411,که سال‌هاست,که سال‌حاصت,2.0,,True,0.0,True
412,که سال‌هاست,که سال‌حاثط,3.0,,True,0.0,True
413,که سال‌هاست,که سال‌هاثت,1.0,,True,0.0,True
414,که سال‌هاست,که ثال‌هاصط,3.0,,True,0.0,True
415,که سال‌هاست,که ثال‌هاثط,3.0,,True,0.0,True
416,که سال‌هاست,که صال‌هاسط,2.0,,True,0.0,True
417,که سال‌هاست,که ثال‌حاصط,4.0,,True,0.0,True
418,که سال‌هاست,که ثال‌حاست,2.0,,True,0.0,True
419,که سال‌هاست,که صال‌حاصط,4.0,,True,0.0,True
420,که سال‌هاست,که سال‌حاسط,2.0,,True,0.0,True
421,که سال‌هاست,که صال‌هاست,1.0,,True,0.0,True
422,که سال‌هاست,که صال‌حاسط,3.0,,True,0.0,True
423,که سال‌هاست,که صال‌هاثت,2.0,,True,0.0,True
424,که سال‌هاست,که ثال‌هاست,1.0,,True,0.0,True
425,که سال‌هاست,که سال‌حاست,1.0,,True,0.0,True
426,که سال‌هاست,که صال‌هاصت,2.0,,True,0.0,True
427,که سال‌هاست,که صال‌حاثت,3.0,,True,0.0,True
428,که سال‌هاست,که صال‌حاصت,3.0,,True,0.0,True
429,که سال‌هاست,که ثال‌هاثت,2.0,,True,0.0,True
430,که سال‌هاست,کح ثال‌هاصت,3.0,,True,0.0,True
431,که سال‌هاست,کح ثال‌حاصت,4.0,,True,0.0,True
432,که سال‌هاست,کح ثال‌حاثط,5.0,,True,0.0,True
433,که سال‌هاست,که ثال‌حاثط,4.0,,True,0.0,True
434,که سال‌هاست,که سال‌هاثط,2.0,,True,0.0,True
435,که سال‌هاست,که ثال‌هاصت,2.0,,True,0.0,True
436,که سال‌هاست,که سال‌حاثت,2.0,,True,0.0,True
437,که سال‌هاست,کح صال‌حاسط,4.0,,True,0.0,True
438,که سال‌هاست,که سال‌هاسط,1.0,,True,0.0,True
439,که سال‌هاست,کح ثال‌هاسط,3.0,,True,0.0,True
440,که سال‌هاست,کح صال‌حاثط,5.0,,True,0.0,True
441,که سال‌هاست,که ثال‌حاسط,3.0,,True,0.0,True
442,که سال‌هاست,کح سال‌هاثت,2.0,,True,0.0,True
443,که سال‌هاست,که سال‌هاصط,2.0,,True,0.0,True
444,که سال‌هاست,کح سال‌حاصت,3.0,,True,0.0,True
445,که سال‌هاست,کح صال‌هاثت,3.0,,True,0.0,True
446,که سال‌هاست,کح سال‌حاثط,4.0,,True,0.0,True
447,که سال‌هاست,که صال‌حاثط,4.0,,True,0.0,True
